GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1036364312061915137,2018/09/02,http://twitter.com/AskPS_UK/status/1036364312061915137,"@iM_xJuaaNzZ Hello! You can only activate one PS4 as Primary on an account at a time. If you currently have another PS4 activated but don't know which one, remotely deactivate it using this guide: https://t.co/XvnroqCjjB ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315985,115866,23,"@iM_xJuaaNzZ Hello! You can only activate one PS4 as Primary on an account at a time. If you currently have another PS4 activated but don't know which one, remotely deactivate it using this guide: https://t.co/XvnroqCjjB ^DB",Reply,,
1037707114121183233,2018/09/06,http://twitter.com/AskPlayStation/status/1037707114121183233,@FlyLikeBryant Find more info here: https://t.co/96v0AaZWKj,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832066,1355692,3128,@FlyLikeBryant Find more info here: https://t.co/96v0AaZWKj,Reply,,
1037655289661673472,2018/09/06,http://twitter.com/AskPS_UK/status/1037655289661673472,"@suda_fan2 Hello! If your PS4 is asking for an update file, please attempt using Option 3 (USB) in Safe Mode to perform the update to see if your console will begin working again. Instructions here: https://t.co/D9hEO3Gfxw ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317636,116338,23,"@suda_fan2 Hello! If your PS4 is asking for an update file, please attempt using Option 3 (USB) in Safe Mode to perform the update to see if your console will begin working again. Instructions here: https://t.co/D9hEO3Gfxw ^DB",Reply,,
1037015246899163138,2018/09/04,http://twitter.com/PlayStationEU/status/1037015246899163138,"The next chapter of the story starts today. The hunt is on. See what enemies, supers and challenges await in with today’s launch of #Destiny2 Forsaken: https://t.co/DewEiqYdSZ https://t.co/EiXEh8Ay79",@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,23073,909194,853,"The next chapter of the story starts today. The hunt is on.

See what enemies, supers and challenges await in with today’s launch of #Destiny2 Forsaken: https://t.co/DewEiqYdSZ https://t.co/EiXEh8Ay79",Tweet,,
1037621573988098049,2018/09/06,http://twitter.com/AskPS_UK/status/1037621573988098049,"@LOKIsDestiny Hi, sorry to hear that! Trophy requirements are set by the publishers so you'll need to get in touch with them for assistance with this. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317568,116326,23,"@LOKIsDestiny Hi, sorry to hear that! Trophy requirements are set by the publishers so you'll need to get in touch with them for assistance with this. ^NL",Reply,,
1037470867230543872,2018/09/05,http://twitter.com/AskPlayStation/status/1037470867230543872,@kyelt15 Have you tried starting the download via PC? Give it a try and keep us posted! https://t.co/r6svjqEbUM,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831897,1355573,3130,@kyelt15 Have you tried starting the download via PC? Give it a try and keep us posted! https://t.co/r6svjqEbUM,Reply,,
1037707046370594817,2018/09/06,http://twitter.com/AskPS_UK/status/1037707046370594817,@Zack_mutrdey Hello! I'm afraid we don't have any spare money vouchers rolling about. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Sadness,Twitter,,317752,116370,23,@Zack_mutrdey Hello! I'm afraid we don't have any spare money vouchers rolling about. ^NL,Reply,,
1037234078641205248,2018/09/05,http://twitter.com/brynovation/status/1037234078641205248,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup: https://t.co/SxEwxVGMlx,@brynovation,Brynovation,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,52362,457,344,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup: https://t.co/SxEwxVGMlx,Tweet,,
1036679291717734405,2018/09/03,http://twitter.com/AskPS_UK/status/1036679291717734405,"@physcic45 Sorry but you won't be able to replace it using another dongle, as the headset is paired with that specific dongle. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,316384,115962,23,"@physcic45 Sorry but you won't be able to replace it using another dongle, as the headset is paired with that specific dongle. ^DB",Reply,,
1037379570226393089,2018/09/05,http://twitter.com/AskPlayStation/status/1037379570226393089,@crba1976 Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,831750,1355514,3130,@crba1976 Please check your DM's for more instructions.,Reply,,
1037058057522569218,2018/09/04,http://twitter.com/DirtyBirdd99/status/1037058057522569218,Glad I waited since #Destiny2 is free on #PlayStation now! See the Tower and the Traveler get destroyed #ForCayde https://t.co/DKKUYq69HD,@DirtyBirdd99,DirtyBirdd99,United States of America,,,Positive,Neutral,Twitter,,14,5,25,"Glad I waited since #Destiny2 is free on #PlayStation now! See the Tower and the Traveler get destroyed #ForCayde
https://t.co/DKKUYq69HD",Tweet,,
1036574384746573825,2018/09/03,http://twitter.com/AskPS_UK/status/1036574384746573825,"@scotsmoody Hi! Sadly this cannot be done, you need to click on this specific offer to receive it. ^DK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316090,115902,23,"@scotsmoody Hi! Sadly this cannot be done, you need to click on this specific offer to receive it. ^DK",Reply,,
1036637469691785216,2018/09/03,http://twitter.com/AskPlayStation/status/1036637469691785216,A step-by-step guide on resetting your password: https://t.co/Gf0YD78myO https://t.co/Kyz70zIHPc,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830939,1355010,3131,A step-by-step guide on resetting your password:  https://t.co/Gf0YD78myO https://t.co/Kyz70zIHPc,Tweet,,
1036628591839260672,2018/09/03,http://twitter.com/AskPlayStation/status/1036628591839260672,"@ttwill09 Sorry for the inconvenience. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830921,1355000,3131,"@ttwill09 Sorry for the inconvenience. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",Reply,,
1037820212249329666,2018/09/06,http://twitter.com/AskPlayStation/status/1037820212249329666,@moneymiles2x We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,832276,1355805,3128,@moneymiles2x We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1036990621897187328,2018/09/04,http://twitter.com/AskPS_UK/status/1036990621897187328,@StaceyHardwick Hi! Sorry to hear that! Please check out this page here for more help and let us know how you get on: https://t.co/G4iXz0Tjt3 ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316784,116065,23,@StaceyHardwick Hi! Sorry to hear that! Please check out this page here for more help and let us know how you get on: https://t.co/G4iXz0Tjt3 ^MM,Reply,,
1036901550856318977,2018/09/04,http://twitter.com/AskPS_UK/status/1036901550856318977,"@GrantMachen Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316577,116025,23,"@GrantMachen Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",Reply,,
1037041099842441216,2018/09/04,http://twitter.com/AskPlayStation/status/1037041099842441216,"@ConTkach Hi there! Glad to assist! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831345,1355250,3131,"@ConTkach Hi there! Glad to assist! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037062965793566721,2018/09/04,http://twitter.com/AskPlayStation/status/1037062965793566721,"@DevotedTragedy Hello, glad to assist you! Can you please provide us more details of your problem, what is the error code or message that you are receiving? Also just to make sure you are trying to activate your account as primary in the console correct?",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831371,1355275,3131,"@DevotedTragedy Hello, glad to assist you! Can you please provide us more details of your problem, what is the error code or message that you are receiving? Also just to make sure you are trying to activate your account as primary in the console correct?",Reply,,
1036359527996817409,2018/09/02,http://twitter.com/AskPS_UK/status/1036359527996817409,"@SpiderCanMan7 Hello! No, the console isn't supposed to be hot. Please use our online tool for troubleshooting for further steps and details of a repair if needed: https://t.co/4b4F6CDrYU ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315975,115864,23,"@SpiderCanMan7 Hello! No, the console isn't supposed to be hot. Please use our online tool for troubleshooting for further steps and details of a repair if needed: https://t.co/4b4F6CDrYU ^AS",Reply,,
1036315919079940097,2018/09/02,http://twitter.com/AskPS_UK/status/1036315919079940097,"@Jack__waw OK, please check our help page section ""Don't have your verification information?"" here for how to proceed: https://t.co/ALqyxEOt3i ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,315871,115847,23,"@Jack__waw OK, please check our help page section ""Don't have your verification information?"" here for how to proceed: https://t.co/ALqyxEOt3i ^AS",Reply,,
1036642381674803202,2018/09/03,http://twitter.com/AskPlayStation/status/1036642381674803202,@kitana_white Hello Kitana. Let's look into that. Please review the next link and follow the on-screen troubleshooting steps. Here: https://t.co/cUXuBEew8d,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830944,1355013,3131,@kitana_white Hello Kitana. Let's look into that. Please review the next link and follow the on-screen troubleshooting steps. Here: https://t.co/cUXuBEew8d,Reply,,
1037706941756334080,2018/09/06,http://twitter.com/AskPlayStation/status/1037706941756334080,"@Brayden_Skyward Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832065,1355693,3128,"@Brayden_Skyward Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1036695315561242627,2018/09/03,http://twitter.com/AskPS_UK/status/1036695315561242627,"@MatijaSavic3 As long as those vouchers are in GBP, your UK account will accept them. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,316441,115972,23,"@MatijaSavic3 As long as those vouchers are in GBP, your UK account will accept them. ^DB",Reply,,
1037460021607579648,2018/09/05,http://twitter.com/AskPlayStation/status/1037460021607579648,"@OrtizJeffrey9 Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code or message? And are you trying to complete the purchase trough the website or the PS4?",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831871,1355569,3130,"@OrtizJeffrey9 Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code or message? And are you trying to complete the purchase trough the website or the PS4?",Reply,,
1036314912853815296,2018/09/02,http://twitter.com/AskPS_UK/status/1036314912853815296,"@Ryan_Howatson Hello! First of all, we'll reset default settings so you can establish a new connection and see if it persists. Go into Safe Mode, use Option 4 and then reconnect to your router to see if it continues. Instructions here: https://t.co/D9hEO3Gfxw. No data lost. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,315868,115846,23,"@Ryan_Howatson Hello! First of all, we'll reset default settings so you can establish a new connection and see if it persists. Go into Safe Mode, use Option 4 and then reconnect to your router to see if it continues. Instructions here: https://t.co/D9hEO3Gfxw. No data lost. ^DB",Reply,,
1037414625225199618,2018/09/05,http://twitter.com/AskPlayStation/status/1037414625225199618,"@Pikntismo Hi there. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831809,1355543,3130,"@Pikntismo Hi there. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
1037055261586931712,2018/09/04,http://twitter.com/diadu_/status/1037055261586931712,"@primulaone Yes, with PSNow, you can thank me later.",@diadu_,Herr Doktor,,,,Positive,Joy,Twitter,,8355,73,47,"@primulaone Yes, with PSNow, you can thank me later.",Reply,,
1036355677508325376,2018/09/02,http://twitter.com/AskPlayStation/status/1036355677508325376,@Zulab1r Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,830776,1354907,3132,@Zulab1r Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1037811969196285952,2018/09/06,http://twitter.com/AskPlayStation/status/1037811969196285952,"@81KGB Hello, glad to assist you! Are you trying to pre-order the game trough the website or the PS4?",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,832266,1355809,3128,"@81KGB Hello, glad to assist you! Are you trying to pre-order the game trough the website or the PS4?",Reply,,
1037362661598679040,2018/09/05,http://twitter.com/AskPlayStation/status/1037362661598679040,@Jxhnzo In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,831718,1355486,3130,@Jxhnzo In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,Reply,,
1036696577996480512,2018/09/03,http://twitter.com/AskPS_UK/status/1036696577996480512,"@iChaows Well if your friend has called up to close your account like this, you will need to give us a call when you can to get this reversed. Contact info for the UK can be found here: https://t.co/cfwx5PQK7p ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,316444,115974,23,"@iChaows Well if your friend has called up to close your account like this, you will need to give us a call when you can to get this reversed. Contact info for the UK can be found here: https://t.co/cfwx5PQK7p ^DB",Reply,,
1037122043567910914,2018/09/04,http://twitter.com/AskPlayStation/status/1037122043567910914,"@SchoolOfGonzo Here to help! Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My online experience is poor"".",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,831471,1355329,3131,"@SchoolOfGonzo Here to help! Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My online experience is poor"".",Reply,,
1036315737516847104,2018/09/02,http://twitter.com/AskPlayStation/status/1036315737516847104,@BuxbyTheSheep Thank you for your reply. Did you completed the process and verify the account? Did you created a User in the console? Please check the steps here: https://t.co/l7gjwIrMVx,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,830739,1354874,3132,@BuxbyTheSheep Thank you for your reply. Did you completed the process and verify the account? Did you created a User in the console? Please check the steps here: https://t.co/l7gjwIrMVx,Reply,,
1037720938849202177,2018/09/06,http://twitter.com/AskPS_UK/status/1037720938849202177,"@3shirts Hello! The code should redeem probably when the game releases tomorrow. If you continue to have issues redeeming the code after release, let us know! ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317795,116376,23,"@3shirts Hello! The code should redeem probably when the game releases tomorrow. If you continue to have issues redeeming the code after release, let us know! ^AS",Reply,,
1037780047459966976,2018/09/06,http://twitter.com/AskPlayStation/status/1037780047459966976,"@dfreechilling Hello there! Yes, you can definitely stream the PlayStation Vue service using a web browser on your computer. We suggest you visit this article for more information on the supported devices. Thank you! https://t.co/EwpOrDDFnl",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,832191,1355764,3128,"@dfreechilling Hello there! Yes, you can definitely stream the PlayStation Vue service using a web browser on your computer. We suggest you visit this article for more information on the supported devices. Thank you! https://t.co/EwpOrDDFnl",Reply,,
1037075224288813056,2018/09/04,http://twitter.com/exatienda_com/status/1037075224288813056,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/z5J87x5FqT (https://t.co/9rLpzYUT9X),@exatienda_com,exaforo.com,,,,Neutral,Neutral,Twitter,,53424,907,606,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/z5J87x5FqT (https://t.co/9rLpzYUT9X),Tweet,,
1037070490072956928,2018/09/04,http://twitter.com/AskPlayStation/status/1037070490072956928,"@Jordie_bb Sorry for the delay! We need more information in order to assist you, please let us know more about the issue.",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831378,1355293,3131,"@Jordie_bb Sorry for the delay! We need more information in order to assist you, please let us know more about the issue.",Reply,,
1037493122807291904,2018/09/05,http://twitter.com/AskPlayStation/status/1037493122807291904,"@BlazeHarden We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831943,1355592,3130,"@BlazeHarden We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037079020846895104,2018/09/04,http://twitter.com/AskPS_UK/status/1037079020846895104,@jordanhardy844 Hi there! Unfortunately we do not have this information yet. It will be known once the game is released. ^GA,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,317004,116148,23,@jordanhardy844 Hi there! Unfortunately we do not have this information yet. It will be known once the game is released. ^GA,Reply,,
1037356576884056064,2018/09/05,http://twitter.com/AskPS_UK/status/1037356576884056064,"@lkgcalvert2012 It shouldn't be possible to purchase content you already own or redeem a code for it either. I'll send you a DM so we can check the status of the voucher. If the game hasn't been downloaded, we can also advise how to request a refund. Please check your DMs. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317314,116244,23,"@lkgcalvert2012 It shouldn't be possible to purchase content you already own or redeem a code for it either. I'll send you a DM so we can check the status of the voucher. If the game hasn't been downloaded, we can also advise how to request a refund. Please check your DMs. ^AS",Reply,,
1037722329726509059,2018/09/06,http://twitter.com/AskPS_UK/status/1037722329726509059,@bookboutiqueM Hello! I'm afraid we can't help with bans or suspensions via Twitter. Please refer to this FAQ for assistance with these: https://t.co/E4BbxD55kv ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,317799,116377,23,@bookboutiqueM Hello! I'm afraid we can't help with bans or suspensions via Twitter. Please refer to this FAQ for assistance with these: https://t.co/E4BbxD55kv ^DB,Reply,,
1037074372274647041,2018/09/04,http://twitter.com/willwphoto/status/1037074372274647041,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/UOXmwgG7JS,@willwphoto,Will Wrobel,United States of America,New Hampshire,,Neutral,Neutral,Twitter,M,131141,603,1919,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/UOXmwgG7JS,Tweet,,
1037424732184948737,2018/09/05,http://twitter.com/AskPlayStation/status/1037424732184948737,@crba1976 We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,831826,1355557,3130,@crba1976 We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1036902036435025920,2018/09/04,http://twitter.com/AskPS_UK/status/1036902036435025920,"@ThurstyFran Hi, sorry to hear that! Do you get any particular error codes or messages when this happens? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316578,116025,23,"@ThurstyFran Hi, sorry to hear that! Do you get any particular error codes or messages when this happens? ^NL",Reply,,
1037736646064648192,2018/09/06,http://twitter.com/Asgard_Hydra/status/1037736646064648192,"Bloodborne giocabile su PC, grazie a PlayStation Now https://t.co/mbDhNNQQu4",@Asgard_Hydra,root@eddy:~#,,,,Neutral,Neutral,Twitter,,120046,916,624,"Bloodborne giocabile su PC, grazie a PlayStation Now https://t.co/mbDhNNQQu4",Tweet,,
1037856147947044864,2018/09/06,http://twitter.com/AskPlayStation/status/1037856147947044864,@M_M_17_216 We might need to take a different look into it. We sent you a DM.,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,832347,1355852,3128,@M_M_17_216 We might need to take a different look into it. We sent you a DM.,Reply,,
1037098135632470017,2018/09/04,http://twitter.com/AskPlayStation/status/1037098135632470017,Get all the info you need on downloading Destiny 2: Forsaken: https://t.co/xczNvyjlbH https://t.co/9wRDkCMwJ3,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831413,1355326,3131,Get all the info you need on downloading Destiny 2: Forsaken: https://t.co/xczNvyjlbH https://t.co/9wRDkCMwJ3,Tweet,,
1037365993960554496,2018/09/05,http://twitter.com/AskPS_UK/status/1037365993960554496,"@PapaBurritos Just to make sure, are you doing this from a computer? Are you able to try downloading the file (on the computer to then move the file to the formatted and prepared USB key) while connected to another internet connection? ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317342,116247,23,"@PapaBurritos Just to make sure, are you doing this from a computer? Are you able to try downloading the file (on the computer to then move the file to the formatted and prepared USB key) while connected to another internet connection? ^GA",Reply,,
1037817978795044870,2018/09/06,http://twitter.com/Landail/status/1037817978795044870,[LIVE] RPG Quest #181: Azure Dreams (PS1) #RETROGAMING #Playstation Now with 95% more lightning resistance! https://t.co/ZjQqj3KjEm,@Landail,Landail,,,,Neutral,Neutral,Twitter,,448,142,18,"[LIVE] RPG Quest #181: Azure Dreams (PS1)
#RETROGAMING #Playstation
Now with 95% more lightning resistance! https://t.co/ZjQqj3KjEm",Tweet,,
1037114840723218433,2018/09/04,http://twitter.com/AskPlayStation/status/1037114840723218433,"@getolde For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831454,1355341,3131,"@getolde For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037365102620622848,2018/09/05,http://twitter.com/AskPlayStation/status/1037365102620622848,"@xDragonantx Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831723,1355489,3130,"@xDragonantx Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037887959159263234,2018/09/06,http://twitter.com/AskPlayStation/status/1037887959159263234,"@Stew55573540 It is a pleasure to assist you. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832383,1355895,3128,"@Stew55573540 It is a pleasure to assist you. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037357724646998016,2018/09/05,http://twitter.com/AskPS_UK/status/1037357724646998016,@Angrykid2 Hi! Unfortunately we can't tell without looking at your account which we can't do via Twitter. You should have received an email with some more information. Did you receive it? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,317318,116245,23,@Angrykid2 Hi! Unfortunately we can't tell without looking at your account which we can't do via Twitter. You should have received an email with some more information. Did you receive it? ^MM,Reply,,
1037611371251359744,2018/09/06,http://twitter.com/Corobo6/status/1037611371251359744,@cmq_18 @Teejgaming @n_heatnation @PlayStation Playstation now is not available in many countries,@Corobo6,Corobo,,,,Neutral,Sadness,Twitter,,147,5,44,@cmq_18 @Teejgaming @n_heatnation @PlayStation Playstation now is not available in many countries,Reply,,
1036246791354810369,2018/09/02,http://twitter.com/AskPS_UK/status/1036246791354810369,"@draszy Hello! If anyone has started the account creation process, or closed their account, the online ID is still registered as taken and can't be used. Their privacy settings could be set so that no one can find their account too. You'd need to choose an available ID sadly. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315646,115819,23,"@draszy Hello! If anyone has started the account creation process, or closed their account, the online ID is still registered as taken and can't be used. Their privacy settings could be set so that no one can find their account too. You'd need to choose an available ID sadly. ^AS",Reply,,
1037855882497941509,2018/09/06,http://twitter.com/SweetQueen1214/status/1037855882497941509,"@TheAshenLuca is a streaming service, not the version for other platforms, you cannot play without psnow, you cant download any game on psnow and like i said before theres no version for other platforms... Still exclusive, different from the xbox ex-clusives...",@SweetQueen1214,Sweet Queen,Portugal,,,Neutral,Anger,Twitter,F,31,11,55,"@TheAshenLuca is a streaming service, not the version for other platforms, you cannot play without psnow, you cant download any game on psnow and like i said before theres no version for other platforms... Still exclusive, different from the xbox ex-clusives...",Reply,,
1036557079119626240,2018/09/03,http://twitter.com/AskPS_UK/status/1036557079119626240,"@haseeb78634 Not to worry, saved data will not be affected by options 4 and 5. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,316057,115898,23,"@haseeb78634 Not to worry, saved data will not be affected by options 4 and 5. ^GA",Reply,,
1037842775167983616,2018/09/06,http://twitter.com/AskPlayStation/status/1037842775167983616,"@ReginaldThe3rds We are glad to clarify. This error code means ""invalid voucher code"". We suggest to Double check and re-enter the code exactly as written.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832324,1355836,3128,"@ReginaldThe3rds We are glad to clarify. This error code means ""invalid voucher code"". We suggest to Double check and re-enter the code exactly as written.",Reply,,
1036942453629169664,2018/09/04,http://twitter.com/AskPS_UK/status/1036942453629169664,"@Davis70Sd Hi, sorry to hear that! Is this the only game where this happens? Do you have it on disc, or is it a digital copy? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,316653,116039,23,"@Davis70Sd Hi, sorry to hear that! Is this the only game where this happens? Do you have it on disc, or is it a digital copy? ^NL",Reply,,
1037180758102687744,2018/09/04,http://twitter.com/PlayStation/status/1037180758102687744,"The Countdown to Launch has begun! Join us Thursday for a special #SpiderManPS4 launch livestream with giveaways, live gameplay and more!",@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,27724,15622140,804,"The Countdown to Launch has begun! Join us Thursday for a special #SpiderManPS4 launch livestream with giveaways, live gameplay and more!",Tweet,,
1036970429603303425,2018/09/04,http://twitter.com/AskPS_UK/status/1036970429603303425,@Ash_Jordan3 Was it this bundle: https://t.co/dPOzW6jnLj If so you should be able to download the DLC for free from their individual store pages. Is this where you are finding them? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316724,116052,23,"@Ash_Jordan3 Was it this bundle: https://t.co/dPOzW6jnLj
If so you should be able to download the DLC for free from their individual store pages. Is this where you are finding them? ^MM",Reply,,
1037351002117156864,2018/09/05,http://twitter.com/AskPS_UK/status/1037351002117156864,"@AverkiouJoseph OK, have you attempted contacting the publisher directly? Have they responded if you have contacted them? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,317299,116240,23,"@AverkiouJoseph OK, have you attempted contacting the publisher directly? Have they responded if you have contacted them? ^AS",Reply,,
1037571459755982848,2018/09/06,http://twitter.com/AskPlayStation/status/1037571459755982848,"@StressLevelsMAX Glad to clarify. Once Pre-Order has been confirmed, a voucher code will be emailed to the email account associated with your PlayStation Network ID within 72 hours. Did you recently change your PSN ID by any chance? Details here: https://t.co/UgJhkt8aOL",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832022,1355627,3130,"@StressLevelsMAX Glad to clarify. Once Pre-Order has been confirmed, a voucher code will be emailed to the email account associated with your PlayStation Network ID within 72 hours. Did you recently change your PSN ID by any chance? 
Details here: https://t.co/UgJhkt8aOL",Reply,,
1037663189662658560,2018/09/06,http://twitter.com/AskPS_UK/status/1037663189662658560,@JC2596 Hello! I will need to send you a direct message regarding this. Please refer to your direct messages. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317650,116341,23,@JC2596 Hello! I will need to send you a direct message regarding this. Please refer to your direct messages. ^DB,Reply,,
